name, TX Frontend Calibration
serial, F591C5
timestamp, 1454423997
version, 0, 1
DATA STARTS HERE
lo_frequency, correction_real, correction_imag, measured, delta
2.2074e+09, -0.000457247, -0.159275, 89.0843, 58.821
2.2147e+09, -0.00274348, -0.138089, 87.8635, 56.9056
2.222e+09, 0.00502972, -0.114312, 80.2422, 49.4172
2.2293e+09, 0.0123457, -0.102881, 89.9931, 59.3776
2.2366e+09, 0.0164609, -0.103338, 95.6199, 64.431
2.2439e+09, 0.021643, -0.108825, 80.5023, 48.0299
2.2512e+09, 0.0179851, -0.114312, 94.3501, 60.2214
2.2585e+09, 0.017223, -0.121933, 84.0797, 48.9181
2.2658e+09, 0.0199665, -0.125591, 95.3632, 59.5266
2.2731e+09, 0.0166133, -0.127115, 94.9141, 58.7235
2.2804e+09, 0.0181375, -0.126353, 90.6798, 54.1428
2.2877e+09, 0.0109739, -0.1262, 81.1356, 44.0586
2.295e+09, 0.0112788, -0.121475, 86.3775, 49.1087
2.3023e+09, 0.0086877, -0.108825, 89.099, 51.1119
2.3096e+09, 0.0111264, -0.098613, 86.0932, 47.6117
2.3169e+09, 0.0147843, -0.0899253, 86.0179, 47.1937
2.3242e+09, 0.0156988, -0.0853528, 87.4056, 48.0368
2.3315e+09, 0.0210334, -0.0804755, 85.0111, 45.433
2.3388e+09, 0.0221003, -0.0734644, 89.6947, 49.4686
2.3461e+09, 0.0224051, -0.0708733, 84.6675, 43.3802
2.3534e+09, 0.0192044, -0.0685871, 89.2366, 47.5255
2.3607e+09, 0.020881, -0.0618808, 88.794, 46.9842
2.368e+09, 0.0286542, -0.0574608, 93.7576, 52.5673
2.3753e+09, 0.0265203, -0.0519738, 84.2572, 42.3888
2.3826e+09, 0.0266728, -0.0387136, 82.8847, 40.0347
2.3899e+09, 0.0291114, -0.0281969, 90.7999, 47.2322
2.3972e+09, 0.0333791, -0.0164609, 87.7057, 43.7255
2.4045e+09, 0.0333791, -0.0086877, 106.797, 63.5763
2.4118e+09, 0.032617, -0.00350556, 79.1076, 35.5753
2.4191e+09, 0.0263679, -0.00487731, 91.1646, 45.3117
2.4264e+09, 0.00320073, -0.00274348, 86.469, 27.5391
2.4337e+09, -0.0187471, 0.0233196, 94.3617, 48.5272
2.441e+09, -0.00396281, 0.0422192, 90.7336, 49.9425
2.4483e+09, 0.00960219, 0.037037, 89.8357, 48.3653
2.4556e+09, 0.0181375, 0.0301783, 89.602, 46.5858
2.4629e+09, 0.0260631, 0.0205761, 94.3034, 48.9464
2.4702e+09, 0.0257583, 0.0129553, 91.6223, 45.038
2.4775e+09, 0.0275873, 0.00685871, 83.1505, 36.1775
2.4848e+09, 0.0286542, 0.00320073, 89.5763, 42.6293
2.4921e+09, 0.0257583, 0.00106691, 88.2219, 40.3318
2.4994e+09, 0.0225575, -0.000304832, 86.0544, 35.9345
2.5067e+09, 0.0219479, -0.00274348, 92.2947, 42.5777
2.514e+09, 0.020881, -0.00533455, 90.3962, 39.2345
2.5213e+09, 0.02271, -0.00487731, 90.0633, 40.1017
2.5286e+09, 0.0233196, -0.0109739, 81.2661, 31.7632
2.5359e+09, 0.023472, -0.00701113, 112.356, 61.5508
2.5432e+09, 0.0198141, -0.011736, 75.0517, 24.1666
2.5505e+09, 0.0163085, -0.00944978, 88.8499, 34.83
2.5578e+09, 0.00884012, -0.00563938, 91.3146, 34.435
2.5651e+09, 0.00487731, -0.00487731, 82.1007, 24.6024
2.5724e+09, 0.00548697, -0.00594422, 97.1302, 37.2069
2.5797e+09, 0.00137174, -0.00274348, 83.7964, 11.891
2.587e+09, -0.00304832, -0.000304832, 96.5859, 31.2671
2.5943e+09, -0.00533455, 0.00350556, 91.5419, 30.7687
2.6016e+09, -0.00823045, 0.00823045, 84.2982, 28.0972
2.6089e+09, -0.00396281, 0.017223, 89.9514, 39.4184
2.6162e+09, -0.000762079, -0.00167657, 90.4783, 20.3841
2.6235e+09, 0.00807804, -0.00304832, 91.8182, 32.5834
2.6308e+09, 0.00731596, 0.000914495, 81.9462, 24.6611
2.6381e+09, 0.0111264, 0.000304832, 90.2917, 36.6658
2.6454e+09, 0.0118884, -0.000304832, 92.9737, 40.4754
2.6527e+09, 0.0178326, -0.00502972, 88.2197, 37.0018
2.66e+09, 0.0210334, -0.011736, 81.5021, 32.8758
2.6673e+09, 0.0192044, -0.0192044, 87.2386, 39.623
2.6746e+09, 0.0201189, -0.0256059, 85.9777, 38.8632
2.6819e+09, 0.0161561, -0.02713, 84.6234, 38.1681
2.6892e+09, 0.0155464, -0.0274348, 87.1743, 40.087
2.6965e+09, 0.0160037, -0.0288066, 88.2689, 41.958
2.7038e+09, 0.0156988, -0.0285018, 95.297, 48.7331
2.7111e+09, 0.0132602, -0.0260631, 89.6833, 41.9654
2.7184e+09, 0.0155464, -0.0251486, 88.0596, 40.4146
2.7257e+09, 0.0128029, -0.0182899, 86.1556, 35.8209
2.733e+09, 0.00823045, -0.0150892, 80.7738, 29.5413
2.7403e+09, -0.000914495, -0.0169182, 84.6987, 31.0087
2.7476e+09, -0.015394, -0.0313977, 87.6356, 39.6638
2.7549e+09, -0.0237769, -0.0658436, 89.998, 46.6742
2.7622e+09, -0.0823045, -0.119342, 101.427, 58.7269
2.7695e+09, -0.0434385, -0.0676726, 82.9149, 38.6752
2.7768e+09, -0.00746837, -0.0288066, 86.7649, 37.0665
2.7841e+09, 0.00320073, -0.0246914, 97.8865, 47.3963
2.7914e+09, 0.00228624, -0.0184423, 96.4568, 45.3621
2.7987e+09, 0.00548697, -0.0150892, 93.5269, 41.6968
2.806e+09, 0.00823045, -0.0192044, 92.2862, 42.2953
2.8133e+09, 0.0114312, -0.0179851, 88.2557, 39.7857
2.8206e+09, 0.0144795, -0.0202713, 91.1871, 43.8643
2.8279e+09, 0.0192044, -0.0156988, 100.899, 53.8232
2.8352e+09, 0.0224051, -0.0140223, 87.4515, 41.0448
2.8425e+09, 0.0288066, -0.0156988, 87.9645, 43.7548
2.8498e+09, 0.0310928, -0.0210334, 77.4526, 34.7151
2.8571e+09, 0.0219479, -0.0313977, 86.6668, 42.7755
2.8644e+09, 0.00167657, -0.0193568, 95.5284, 46.193
2.8717e+09, 0.000914495, -0.00137174, 85.5687, 22.0765
2.879e+09, 0.00457247, 0.0111264, 76.3188, 21.1853
2.8863e+09, 0.0140223, 0.0137174, 88.808, 39.7083
2.8936e+09, 0.0193568, 0.0134126, 88.0549, 40.2707
2.9009e+09, 0.0134126, 0.0155464, 83.6814, 34.1279
2.9082e+09, 0.00884012, 0.028959, 84.4724, 35.9153
2.9155e+09, 0.0219479, 0.0315501, 84.8315, 37.7366
2.9228e+09, 0.0306356, 0.0274348, 88.0524, 41.8236
2.9301e+09, 0.0347508, 0.0193568, 83.4239, 37.3811
2.9374e+09, 0.0384088, 0.00731596, 85.2086, 38.9729
2.9447e+09, 0.0347508, -0.00762079, 86.858, 40.6935
2.952e+09, 0.0335315, -0.013565, 79.6234, 33.7086
2.9593e+09, 0.0291114, -0.0170706, 86.9123, 41.2636
2.9666e+09, 0.0265203, -0.0178326, 101.41, 53.603
2.9739e+09, 0.0169182, -0.0173754, 91.184, 41.863
2.9812e+09, 0.0137174, -0.0150892, 89.9549, 40.173
2.9885e+09, 0.0086877, -0.0141747, 86.6096, 33.9344
2.9958e+09, 0.00548697, -0.0146319, 77.524, 24.8408
3.0031e+09, 0.00548697, -0.0109739, 86.0056, 31.6396
3.0104e+09, 0.000762079, -0.0112788, 90.9744, 35.4326
3.0177e+09, 0.00411523, -0.0109739, 89.135, 31.7947
3.025e+09, 0.00381039, -0.0126505, 88.0761, 33.1823
3.0323e+09, 0.00594422, -0.0132602, 87.2944, 31.5406
3.0396e+09, -0.00198141, -0.0132602, 83.3242, 29.1942
3.0469e+09, -0.0109739, -0.0123457, 91.9845, 37.4898
3.0542e+09, -0.0128029, -0.00640146, 107.884, 52.7855
3.0615e+09, -0.0123457, -0.00411523, 86.2312, 30.3509
3.0688e+09, -0.00670629, -0.00335315, 83.2566, 24.2556
3.0761e+09, -0.00243865, 0.00259107, 98.7124, 21.7323
3.0834e+09, -0.000914495, 0.00198141, 72.6161, 10.2184
3.0907e+09, 0.00701113, 0.00929736, 85.6962, 25.1558
3.098e+09, 0.00365798, 0.0160037, 86.4709, 32.5587
3.1053e+09, -1.10589e-16, 0.0109739, 82.8359, 25.5495
3.1126e+09, 0.00396281, 0.00823045, 96.3413, 39.2873
3.1199e+09, 0.00274348, 0.00533455, 82.5732, 24.5233
3.1272e+09, 0.00411523, 0.00182899, 86.9317, 23.1877
3.1345e+09, 0.00411523, -0.00411523, 81.6151, 22.1908
3.1418e+09, 0.00777321, -0.0132602, 88.6284, 36.0325
3.1491e+09, 0.0129553, -0.0120408, 87.7884, 35.2759
3.1564e+09, 0.0181375, -0.0134126, 92.7792, 40.8034
3.1637e+09, 0.0128029, -0.0128029, 83.7015, 30.9393
3.171e+09, 0.0108215, -0.0134126, 88.1423, 35.4692
3.1783e+09, 0.0105167, -0.0146319, 85.8355, 32.4176
3.1856e+09, 0.00731596, -0.0138698, 80.7502, 28.1613
3.1929e+09, 0.0112788, -0.0193568, 90.956, 40.7132
3.2002e+09, 0.0132602, -0.0164609, 76.9971, 26.8953
3.2075e+09, 0.00853528, -0.0103643, 83.7063, 29.1808
3.2148e+09, -0.00152416, -0.00655388, 89.2669, 29.3872
3.2221e+09, -0.00442006, -0.0128029, 89.2863, 34.0226
3.2294e+09, -0.00411523, -0.0150892, 90.3928, 36.6157
3.2367e+09, -0.0028959, -0.0144795, 91.2352, 39.2821
3.244e+09, 0.00304832, -0.020881, 83.2311, 35.3772
3.2513e+09, 0.00777321, -0.0221003, 100.891, 54.7564
3.2586e+09, 0.00823045, -0.0164609, 92.2463, 45.7991
3.2659e+09, 0.00960219, -0.0169182, 90.1614, 43.857
3.2732e+09, 0.0132602, -0.0187471, 90.0717, 45.267
3.2805e+09, 0.011736, -0.0260631, 99.4196, 56.7196
3.2878e+09, 0.00274348, -0.0329218, 87.2146, 45.2647
3.2951e+09, -0.00411523, -0.0233196, 88.2449, 42.7547
3.3024e+09, -1.12757e-16, -0.0164609, 79.4857, 31.7479
3.3097e+09, 0.00457247, -0.0169182, 83.9325, 36.9981
3.317e+09, 0.00838287, -0.0199665, 84.3337, 38.2065
3.3243e+09, 0.00746837, -0.0228624, 80.3674, 34.4556
3.3316e+09, 0.00807804, -0.0222527, 87.4757, 42.6767
3.3389e+09, 0.00929736, -0.0254534, 86.7159, 41.5757
3.3462e+09, 0.00731596, -0.0251486, 79.0143, 33.9102
3.3535e+09, 0.00594422, -0.0224051, 89.8121, 43.5752
3.3608e+09, 0.00259107, -0.021643, 105.102, 58.0191
3.3681e+09, -1.10589e-16, -0.0233196, 81.3693, 33.3346
3.3754e+09, 0.000152416, -0.0230148, 84.0754, 36.404
3.3827e+09, -1.12215e-16, -0.0265203, 91.0332, 43.5484
3.39e+09, 0.00182899, -0.0268252, 96.5329, 49.8513
3.3973e+09, 0.00609663, -0.0260631, 96.8707, 50.1365
3.4046e+09, 0.00838287, -0.020881, 86.6829, 38.4291
3.4119e+09, 0.00548697, -0.0192044, 86.8524, 37.3018
3.4192e+09, 0.00411523, -0.0219479, 86.2337, 36.471
3.4265e+09, 0.00228624, -0.0260631, 85.6651, 36.4018
3.4338e+09, 0.00396281, -0.0245389, 97.2306, 48.4657
3.4411e+09, 0.000457247, -0.0268252, 88.8259, 40.7402
3.4484e+09, -1.12594e-16, -0.0332266, 90.8439, 43.5516
3.4557e+09, 0.000457247, -0.0368846, 92.0565, 45.8254
3.463e+09, -0.00457247, -0.040695, 92.26, 46.6506
3.4703e+09, -0.00777321, -0.044353, 82.3331, 37.283
3.4776e+09, -0.0140223, -0.0379515, 78.5431, 33.2709
3.4849e+09, -0.0178326, -0.0356653, 88.5189, 43.2124
3.4922e+09, -0.0109739, -0.0342936, 81.6126, 34.9683
3.4995e+09, 0.000304832, -0.0339887, 89.5254, 41.604
3.5068e+09, 0.00213382, -0.0295687, 92.3311, 44.0247
3.5141e+09, 0.000457247, -0.0233196, 102.51, 52.678
3.5214e+09, 0.000152416, -0.0246914, 85.2303, 35.9035
3.5287e+09, -0.000914495, -0.0256059, 81.6854, 33.0373
3.536e+09, -0.00274348, -0.0315501, 86.9946, 39.2737
3.5433e+09, -0.000762079, -0.0323121, 79.9347, 32.6662
3.5506e+09, -0.000152416, -0.032617, 90.688, 43.7331
3.5579e+09, 0.00411523, -0.0356653, 85.2776, 37.2814
3.5652e+09, 0.00365798, -0.0379515, 101.646, 53.9207
3.5725e+09, 0.00944978, -0.0384088, 103.772, 55.3225
3.5798e+09, 0.00823045, -0.0329218, 94.226, 45.1205
3.5871e+09, 0.00228624, -0.037037, 80.7252, 30.8578
3.5944e+09, 0.00457247, -0.0356653, 91.1651, 42.1129
3.6017e+09, 0.00426764, -0.0359701, 79.8541, 31.4017
3.609e+09, 0.00472489, -0.0275873, 91.1006, 42.3547
3.6163e+09, 0.000152416, -0.0300259, 89.6226, 43.3455
3.6236e+09, -0.000609663, -0.037037, 89.3862, 44.1534
3.6309e+09, -0.000152416, -0.0368846, 84.8616, 38.6971
3.6382e+09, -0.00152416, -0.034446, 87.8543, 41.4984
3.6455e+09, -0.00548697, -0.0356653, 84.6367, 38.8263
3.6528e+09, -0.000152416, -0.0336839, 106.632, 59.7309
3.6601e+09, 0.000152416, -0.0315501, 90.4912, 42.9947
3.6674e+09, -0.00685871, -0.034446, 86.1153, 39.746
3.6747e+09, -0.00655388, -0.0350556, 82.3443, 37.4527
3.682e+09, -0.00411523, -0.0368846, 80.2149, 35.9431
3.6893e+09, 0.00106691, -0.0368846, 86.9912, 44.7643
3.6966e+09, 0.0028959, -0.0359701, 97.4553, 56.2643
3.7039e+09, -1.12649e-16, -0.0329218, 86.1364, 43.9973
3.7112e+09, -0.00243865, -0.0297211, 83.4208, 41.3657
3.7185e+09, -1.12215e-16, -0.0333791, 89.1533, 47.9787
3.7258e+09, 0.000762079, -0.0373419, 78.1609, 37.7851
3.7331e+09, -0.00228624, -0.042524, 88.8928, 49.5014
3.7404e+09, -0.00823045, -0.0429813, 81.7864, 42.3113
3.7477e+09, -0.0105167, -0.038866, 100.108, 59.9352
3.755e+09, -0.00960219, -0.0397805, 86.1619, 45.5977
3.7623e+09, -0.00792562, -0.0391709, 93.8049, 53.3907
3.7696e+09, -0.00807804, -0.0382564, 82.062, 41.1827
3.7769e+09, -0.00670629, -0.0387136, 79.489, 38.6112
3.7842e+09, -0.00502972, -0.040695, 84.6581, 43.9806
3.7915e+09, -0.00320073, -0.0393233, 96.7531, 55.7542
3.7988e+09, -0.00411523, -0.0384088, 99.3071, 57.6474
3.8061e+09, -0.00502972, -0.038866, 79.8301, 36.8044
3.8134e+09, -0.00594422, -0.0342936, 91.5394, 47.4851
3.8207e+09, -0.00746837, -0.0341411, 82.3536, 37.1182
3.828e+09, -0.00746837, -0.0329218, 91.7126, 45.7638
3.8353e+09, -0.00777321, -0.0347508, 96.7472, 50.6368
3.8426e+09, -0.00701113, -0.0315501, 106.687, 60.0113
3.8499e+09, -0.00548697, -0.0329218, 95.9744, 49.6686
3.8572e+09, -0.00899253, -0.0332266, 81.67, 34.3153
3.8645e+09, -0.0109739, -0.0329218, 110.916, 63.9799
3.8718e+09, -0.0102119, -0.0294162, 94.3815, 47.641
3.8791e+09, -0.0118884, -0.0301783, 88.7102, 42.0124
3.8864e+09, -0.0108215, -0.0342936, 79.4563, 33.0605
3.8937e+09, -0.0137174, -0.0384088, 87.5754, 41.157
3.901e+09, -0.0152416, -0.040695, 102.433, 57.4376
3.9083e+09, -0.0193568, -0.0455723, 87.8285, 43.8127
3.9156e+09, -0.0345984, -0.0437433, 75.0725, 32.0261
3.9229e+09, -0.0329218, -0.0274348, 86.1022, 41.358
3.9302e+09, -0.0312452, -0.0181375, 85.3971, 38.1454
3.9375e+09, -0.025301, -0.0176802, 87.32, 37.9568
3.9448e+09, -0.0204237, -0.0198141, 91.5017, 41.751
3.9521e+09, -0.0134126, -0.0207285, 97.7766, 47.6347
3.9594e+09, -0.0160037, -0.0217955, 90.0804, 40.8957
3.9667e+09, -0.0193568, -0.0263679, 92.2033, 45.4532
3.974e+09, -0.0185947, -0.0321597, 95.4022, 50.2767
3.9813e+09, -0.0178326, -0.0342936, 86.0918, 40.938
3.9886e+09, -0.0192044, -0.0379515, 86.1893, 41.1235
3.9959e+09, -0.0144795, -0.0399329, 87.0413, 41.3038
4.0032e+09, -0.00807804, -0.0478586, 80.2473, 34.9106
4.0105e+09, -0.00228624, -0.046182, 92.8904, 46.2247
4.0178e+09, 0.00137174, -0.0384088, 98.085, 51.4132
4.0251e+09, -0.00228624, -0.0342936, 89.6471, 41.0226
4.0324e+09, 0.00137174, -0.0306356, 82.0623, 33.6527
4.0397e+09, -0.00320073, -0.0278921, 93.9673, 46.5595
4.047e+09, -0.00823045, -0.0283493, 82.837, 36.0757
4.0543e+09, -0.0150892, -0.0397805, 83.6697, 38.1821
4.0616e+09, -0.0131078, -0.0440482, 90.1188, 45.6448
4.0689e+09, -0.00411523, -0.0452675, 94.3712, 50.4032
4.0762e+09, -0.00335315, -0.0448102, 80.0356, 35.422
4.0835e+09, -0.000152416, -0.0373419, 76.5136, 31.2316
4.0908e+09, -0.00442006, -0.0391709, 84.3109, 39.1691
4.0981e+09, -0.00243865, -0.0345984, 89.577, 43.3773
4.1054e+09, -0.0121933, -0.0288066, 79.8366, 31.9857
4.1127e+09, -0.0259107, -0.0230148, 86.5621, 40.9248
4.12e+09, -0.0399329, -0.0257583, 81.5573, 38.5082
4.1273e+09, -0.0507545, -0.0315501, 92.1848, 52.0776
4.1346e+09, -0.0368846, -0.0423716, 82.2284, 41.6801
4.1419e+09, 0.000762079, -0.0502972, 85.4735, 44.5183
4.1492e+09, 0.0158512, -0.0236244, 90.0749, 45.4141
4.1565e+09, 0.0164609, -0.0205761, 93.5535, 47.144
4.1638e+09, 0.0086877, -0.0228624, 89.0361, 42.2163
4.1711e+09, 0.00548697, -0.0210334, 102.063, 52.5647
4.1784e+09, 0.00472489, -0.0199665, 94.2061, 45.0138
4.1857e+09, 0.0228624, -0.0391709, 82.5598, 37.3985
4.193e+09, -0.0123457, -0.0661485, 89.9065, 51.163
4.2003e+09, -0.0163085, -0.0632526, 84.0716, 46.0699
4.2076e+09, -0.0112788, -0.0611187, 81.4661, 42.8993
4.2149e+09, -0.0109739, -0.0603567, 74.8091, 36.4245
4.2222e+09, -0.00365798, -0.0598994, 87.1416, 48.0367
4.2295e+09, 0.000762079, -0.0559366, 81.6006, 42.0185
4.2368e+09, 0.00381039, -0.048011, 91.5754, 50.3339
4.2441e+09, -0.00259107, -0.0455723, 95.708, 53.2134
