name, TX Frontend Calibration
serial, F5942E
timestamp, 1454421840
version, 0, 1
DATA STARTS HERE
lo_frequency, correction_real, correction_imag, measured, delta
9.329e+08, 0.0242341, 0.00274348, 66.6485, 17.7634
9.40201e+08, 0.00823045, -0.00457247, 67.9112, 25.129
9.47497e+08, -0.0219479, -0.0178326, 62.024, 13.5501
9.54799e+08, 0.00960219, 0.00137174, 66.1555, 23.289
9.621e+08, -1.11022e-16, -0.0246914, 57.7794, 15.2289
9.69402e+08, -0.000762079, -0.0126505, 61.0672, 13.5052
9.76697e+08, 0.0210334, -0.00457247, 67.1717, 25.9204
9.83999e+08, 0.0137174, -0.0137174, 66.1093, 21.0488
9.913e+08, 0.0204237, 0.00426764, 77.2905, 34.147
9.98602e+08, 0.0105167, -0.00274348, 67.7815, 24.3684
1.0059e+09, -0.00320073, -0.00457247, 77.1965, 10.1431
1.0132e+09, 0.0123457, -0.0121933, 69.7971, 16.8713
1.0205e+09, -0.0164609, -0.0123457, 69.8933, 21.6244
1.0278e+09, 0.0246914, -0.0493827, 65.4392, 17.5556
1.0351e+09, -0.0246914, -0.0123457, 78.4013, 18.5448
1.0424e+09, 0.00274348, -0.0178326, 72.5812, 20.7311
1.0497e+09, 0.00137174, 0.00137174, 64.4219, 10.5973
1.057e+09, 0.00411523, -0.0576132, 72.4743, 22.2431
1.0643e+09, 0.0181375, -0.147691, 65.8515, 17.6452
1.0716e+09, 0.0288066, -0.221003, 74.6334, 26.229
1.0789e+09, 0.0265203, -0.20759, 65.3083, 18.5324
1.0862e+09, 0.0128029, -0.0640146, 77.7132, 29.6711
1.0935e+09, 0.0371895, -0.0478586, 80.4049, 31.9866
1.1008e+09, -0.0301783, 0.0246914, 54.4386, 3.07046
1.1081e+09, -0.00563938, 0.0112788, 86.619, 33.466
1.1154e+09, -0.00228624, 0.0146319, 81.5654, 31.2536
1.1227e+09, -0.00365798, 0.0214906, 83.2291, 33.496
1.13e+09, -0.0214906, 0.0283493, 76.4163, 28.7733
1.1373e+09, 0.00411523, -0.164609, 72.1324, 26.4483
1.1446e+09, -0.0288066, -0.0329218, 72.7994, 30.0911
1.1519e+09, -0.035208, 0.0105167, 75.4004, 30.6374
1.1592e+09, -0.00670629, -0.0192044, 82.8805, 29.7226
1.1665e+09, -0.00228624, -0.0132602, 58.9991, 21.1387
1.1738e+09, -0.0164609, -0.0164609, 64.5088, 18.0222
1.1811e+09, 0.0246914, 0.0246914, 55.3358, 7.9512
1.1884e+09, -0.0246914, -0.0493827, 59.8204, 17.3058
1.1957e+09, -0.00411523, -0.0205761, 77.5967, 34.2326
1.203e+09, 0.0740741, -0.037037, 54.4309, 9.49717
1.2103e+09, -0.000914495, -0.0736168, 62.094, 19.4212
1.2176e+09, -0.0495351, -0.061576, 60.1393, 19.879
1.2249e+09, 0.00823045, 0.00823045, 61.2967, 21.1332
1.2322e+09, -0.0246914, -0.0219479, 65.148, 4.98579
1.2395e+09, -1.11022e-16, -1.11022e-16, 62.7409, 17.2017
1.2468e+09, -1.11022e-16, -0.0123457, 60.9747, 13.025
1.2541e+09, -0.00685871, -0.0466392, 67.1139, 26.8215
1.2614e+09, -0.00823045, -0.0288066, 63.2399, 17.9593
1.2687e+09, -1.11022e-16, -0.037037, 65.4549, 12.6752
1.276e+09, 0.0115836, -0.0152416, 65.8796, 27.771
1.2833e+09, 0.0123457, -1.11022e-16, 77.3638, 34.7297
1.2906e+09, 0.00502972, -0.0205761, 72.2687, 26.7774
1.2979e+09, -0.00182899, -0.0612711, 69.3407, 24.1235
1.3052e+09, -0.0123457, -0.0246914, 60.7485, 15.8907
1.3125e+09, 0.00823045, -0.00411523, 70.4806, 12.3272
1.3198e+09, -1.11022e-16, -1.11022e-16, 64.6365, 12.7586
1.3271e+09, 0.00426764, 0.00335315, 74.8896, 26.1786
1.3344e+09, 0.0192044, 0.0164609, 76.9778, 32.091
1.3417e+09, -1.12649e-16, -1.12649e-16, 64.771, 6.08303
1.349e+09, 0.00411523, -1.12757e-16, 57.1452, 0.486312
1.3563e+09, 0.00823045, 0.0164609, 60.4223, 11.1563
1.3636e+09, 0.0114312, -0.000762079, 71.4279, 16.5337
1.3709e+09, 0.0246914, -0.0123457, 63.5577, 16.8553
1.3782e+09, -1.11022e-16, -0.0123457, 65.1004, 18.5753
1.3855e+09, 0.037037, -0.00106691, 66.7349, 17.9201
1.3928e+09, 0.0242341, -0.000457247, 64.5246, 20.3295
1.4001e+09, -0.037037, -1.11022e-16, 60.7393, 14.2267
1.4074e+09, 0.0160037, -0.00502972, 65.4775, 22.465
1.4147e+09, -0.00137174, 0.0356653, 71.4356, 18.6227
1.422e+09, -0.000914495, 0.0237769, 70.5183, 19.8518
1.4293e+09, -1.11022e-16, -1.11022e-16, 68.5429, 5.78857
1.4366e+09, 0.000914495, -0.000914495, 63.7083, 15.5031
1.4439e+09, 0.0057918, 0.00442006, 72.9572, 25.5715
1.4512e+09, -1.10914e-16, 0.0118884, 70.715, 11.6287
1.4585e+09, 0.0123457, 0.00823045, 70.0925, 18.7638
1.4658e+09, 0.00960219, 0.0246914, 72.0523, 18.3382
1.4731e+09, 0.0173754, 0.00457247, 71.1425, 7.13062
1.4804e+09, 0.0224051, -0.0237769, 76.6543, 22.4346
1.4877e+09, 0.0201189, -0.0214906, 88.8431, 36.3838
1.495e+09, 0.0199665, -0.0231672, 84.2245, 31.6192
1.5023e+09, 0.0341411, -0.100137, 92.3021, 51.8542
1.5096e+09, 0.0298735, -0.0993751, 88.7272, 49.0425
1.5169e+09, 0.0304832, -0.108672, 92.9358, 54.3255
1.5242e+09, 0.0329218, -0.119342, 78.6798, 40.4844
1.5315e+09, 0.037037, -0.123457, 102.861, 65.138
1.5388e+09, 0.0411523, -0.139918, 93.0648, 53.4422
1.5461e+09, 0.0376467, -0.147386, 82.5337, 42.8222
1.5534e+09, 0.037037, -0.135802, 86.9308, 48.1778
1.5607e+09, 0.0391709, -0.137631, 95.3437, 56.7157
1.568e+09, 0.0393233, -0.135802, 87.5634, 48.973
1.5753e+09, 0.0422192, -0.137479, 80.5589, 42.3251
1.5826e+09, 0.0458772, -0.146014, 89.6684, 51.2568
1.5899e+09, 0.0512117, -0.147691, 94.6266, 56.5586
1.5972e+09, 0.0132602, -0.093126, 78.1724, 42.8582
1.6045e+09, 0.00533455, -0.104252, 63.5654, 29.5049
1.6118e+09, 0.042524, -0.122085, 63.8819, 30.9265
1.6191e+09, 0.0457247, -0.138089, 74.4305, 41.3566
1.6264e+09, 0.0493827, -0.135802, 79.839, 47.1466
1.6337e+09, 0.0429813, -0.125286, 72.8677, 41.9195
1.641e+09, 0.0416095, -0.127572, 78.0678, 46.8317
1.6483e+09, 0.0617284, -0.0864198, 64.7516, 31.4229
1.6556e+09, 0.0397805, -0.135802, 70.0989, 36.461
1.6629e+09, 0.0361225, -0.11294, 64.3703, 30.5952
1.6702e+09, 0.042524, -0.145709, 67.7905, 33.7941
1.6775e+09, 0.111111, -0.111111, 46.5817, 13.6237
1.6848e+09, 0.0246914, -0.124829, 65.2915, 34.8367
1.6921e+09, 0.0361225, -0.147691, 74.0597, 36.3222
1.6994e+09, 0.037037, -0.111111, 64.4926, 27.0994
1.7067e+09, 0.0224051, -0.0845908, 57.4333, 22.136
1.714e+09, 0.0246914, -0.0864198, 58.6716, 24.101
1.7213e+09, 0.0205761, -0.139918, 69.1042, 35.1091
1.7286e+09, 0.0123457, -0.0864198, 53.9042, 17.396
1.7359e+09, 0.0589849, -0.14952, 80.0517, 43.5722
1.7432e+09, 0.0251486, -0.111568, 63.5354, 29.3
1.7505e+09, 0.0123457, -0.122085, 70.2716, 34.2143
1.7578e+09, 0.037037, -0.168572, 65.8555, 32.4224
1.7651e+09, 0.0246914, -0.135802, 65.3918, 33.1879
1.7724e+09, 0.037037, -0.115226, 66.1217, 31.1057
1.7797e+09, 0.0288066, -0.131687, 66.4083, 32.6283
1.787e+09, 0.0123457, -0.106996, 61.394, 26.8098
1.7943e+09, 0.0163085, -0.130316, 68.2358, 32.8522
1.8016e+09, 0.0371895, -0.0739217, 61.9656, 25.1773
1.8089e+09, 0.0288066, -0.122237, 66.2544, 30.376
1.8162e+09, -0.00411523, -0.0944978, 64.0019, 27.1561
1.8235e+09, 0.0361225, -0.0978509, 60.7961, 24.9491
1.8308e+09, 0.0205761, -0.0987654, 72.4817, 33.3752
1.8381e+09, -0.000152416, -0.0864198, 61.7913, 23.5873
1.8454e+09, 0.0126505, -0.0867246, 77.148, 41.48
1.8527e+09, 0.0155464, -0.120256, 64.1884, 29.4318
1.86e+09, 0.0205761, -0.0864198, 67.7041, 33.9623
1.8673e+09, 0.0493827, -0.0864198, 58.0651, 23.0154
1.8746e+09, 0.0245389, -0.0819997, 70.1559, 34.7062
1.8819e+09, 0.0155464, -0.0818473, 89.5842, 57.6225
1.8892e+09, 0.0201189, -0.0663009, 67.5559, 33.351
1.8965e+09, 0.0205761, -0.0781893, 74.0613, 38.3041
1.9038e+09, 0.0166133, -0.0576132, 68.8624, 32.0293
1.9111e+09, 0.0246914, -0.0653864, 84.9333, 44.7426
1.9184e+09, 0.023472, -0.0646243, 91.8775, 50.6596
1.9257e+09, 0.0245389, -0.061576, 102.093, 60.2739
1.933e+09, 0.0269776, -0.0562414, 81.229, 39.2257
1.9403e+09, 0.0274348, -0.0562414, 81.3309, 39.4851
1.9476e+09, 0.0286542, -0.0566987, 71.7685, 29.6528
1.9549e+09, 0.0249962, -0.0510593, 90.0057, 47.9934
1.9622e+09, 0.0275873, -0.0489255, 92.1788, 49.9957
1.9695e+09, 0.0257583, -0.0496875, 84.4358, 41.6729
1.9768e+09, 0.0260631, -0.048011, 87.6756, 44.5048
1.9841e+09, 0.0188996, -0.0487731, 84.1817, 40.2537
1.9914e+09, 0.0160037, -0.0512117, 91.6891, 47.8355
1.9987e+09, 0.0131078, -0.0445054, 97.1848, 52.3181
2.006e+09, 0.0114312, -0.0420668, 88.7797, 43.3024
2.0133e+09, 0.0150892, -0.037037, 96.9035, 51.3047
2.0206e+09, 0.0178326, -0.0408474, 84.9446, 39.8303
2.0279e+09, 0.019052, -0.0422192, 82.2998, 37.9639
2.0352e+09, 0.0207285, -0.0440482, 96.13, 51.977
2.0425e+09, 0.023472, -0.0455723, 95.7259, 52.8195
2.0498e+09, -0.0384088, -0.0631001, 65.0514, 24.9882
2.0571e+09, 0.0123457, -0.0493827, 62.9753, 26.019
2.0644e+09, 0.0123457, -0.0617284, 61.9868, 23.5377
2.0717e+09, 0.0265203, -0.0667581, 65.3735, 29.2864
2.079e+09, -1.11022e-16, -0.0493827, 65.1189, 30.0284
2.0863e+09, 0.037037, -0.0617284, 64.9467, 33.6072
2.0936e+09, 0.00914495, -0.0411523, 71.1647, 25.0796
2.1009e+09, -0.00823045, -0.0288066, 67.0385, 22.0252
2.1082e+09, -0.00823045, 0.0086877, 66.5383, 19.3336
2.1155e+09, -1.12757e-16, -0.0164609, 63.769, 19.1172
2.1228e+09, 0.0164609, -0.0205761, 69.3703, 23.6129
2.1301e+09, -0.0373419, -0.0327694, 69.2064, 15.6247
2.1374e+09, 0.0246914, -0.0617284, 60.6308, 7.32848
2.152e+09, 0.226337, -0.106539, 60.3926, 9.70693
2.1593e+09, -0.333333, 0.333333, 52.5857, 7.10208
2.1666e+09, 0.0877915, -0.0342936, 62.0291, 10.6406
2.1739e+09, -0.0987654, -1.11022e-16, 51.6697, 13.5119
2.1812e+09, -1.11022e-16, -1.11022e-16, 71.8892, 27.4378
2.1885e+09, 0.0248438, -0.0124981, 64.3088, 16.0841
2.1958e+09, 0.0749886, -0.000457247, 61.1769, 24.9659
2.2031e+09, -0.0109739, -0.0274348, 58.8355, 21.8914
2.2104e+09, 0.0205761, -0.0617284, 58.3709, 14.4475
2.2177e+09, 0.037037, -0.037037, 55.9213, 0.845075
2.225e+09, 0.0754458, 0.0342936, 62.5359, 21.7441
2.2323e+09, 0.0233196, -0.0507545, 52.6931, 14.3585
2.2396e+09, 0.0245389, -0.0490779, 65.9617, 23.19
2.2469e+09, 0.00274348, 0.00960219, 54.5002, 14.5226
2.2542e+09, -0.00548697, -0.0274348, 59.5029, 20.163
2.2615e+09, -0.0246914, 0.0123457, 59.8026, 21.3137
2.2688e+09, 0.0365798, -0.000457247, 70.6916, 21.9823
2.2834e+09, -1.11022e-16, -0.037037, 66.6912, 22.5742
2.2907e+09, 0.0256059, 0.0251486, 59.0273, 18.3735
2.298e+09, 0.111111, -1.11022e-16, 69.6137, 25.8613
2.3053e+09, 0.0731596, 0.0361225, 63.2447, 15.4167
2.3126e+09, 0.111111, 0.222222, 59.9897, 21.4015
2.3199e+09, -0.0201189, -0.0251486, 60.6824, 14.9433
2.3272e+09, 0.0128029, -0.0118884, 88.1849, 31.1113
2.3345e+09, 0.0246914, -0.0123457, 60.3385, 18.9627
2.3418e+09, 0.00823045, -0.0210334, 64.6679, 22.3905
2.3491e+09, 0.00243865, -0.0198141, 93.0641, 42.2667
2.3564e+09, 0.00472489, -0.0205761, 86.2646, 36.1928
2.3637e+09, 0.00502972, -0.0184423, 77.8681, 28.402
2.371e+09, 0.00548697, -0.0201189, 97.9259, 49.8587
2.3783e+09, 0.00777321, -0.0214906, 88.5513, 40.2777
2.3856e+09, 0.00457247, -0.0228624, 83.1262, 35.1589
2.3929e+09, 0.00274348, -0.0246914, 96.0826, 48.3097
2.4002e+09, -0.0342936, -0.0365798, 99.2897, 49.4049
2.4075e+09, 0.00594422, 0.00411523, 82.6355, 18.7758
2.4148e+09, 0.00365798, -0.00228624, 111.944, 49.6107
2.4221e+09, 0.000914495, -0.00274348, 98.3002, 35.3479
2.4294e+09, 0.00106691, -0.00152416, 92.7698, 25.1999
2.4367e+09, 0.000457247, -0.00350556, 82.8462, 22.7136
2.444e+09, 0.00411523, -0.00411523, 97.2958, 38.9218
2.4513e+09, 0.00381039, -0.00502972, 83.8258, 24.3071
2.4586e+09, 0.00411523, -0.00548697, 79.396, 19.3812
2.4659e+09, 0.00502972, -0.00457247, 94.1683, 38.0233
2.4732e+09, -0.037037, 0.584362, 75.3905, 20.3766
2.4805e+09, -0.33882, -0.66118, 72.2832, 33.3339
2.4878e+09, 0.0132602, -0.333333, 55.5383, 10.0275
2.4951e+09, 0.00960219, -0.00670629, 62.5404, 13.6928
2.5024e+09, 0.0129553, 0.0734644, 67.3216, 21.6341
2.5097e+09, -0.0233196, -0.0146319, 59.3756, 10.631
2.517e+09, 0.0123457, -0.0123457, 62.111, 23.9501
2.5243e+09, 0.00960219, 0.00823045, 55.5938, 19.9586
2.5389e+09, 0.111111, 0.111111, 53.0003, 18.7044
2.5462e+09, -0.0740741, -1.11022e-16, 58.3774, 18.8608
2.5535e+09, -0.0330742, -0.00838287, 53.6216, 12.9963
2.5608e+09, -0.0658436, 0.0699588, 55.7905, 15.5172
2.5681e+09, 0.0288066, -0.0784941, 55.0739, 14.215
2.5754e+09, -1.11022e-16, -0.333333, 48.3548, 13.0828
2.5827e+09, 0.283951, 0.654321, 63.1199, 27.4696
2.59e+09, 0.110197, -0.556013, 64.4561, 34.4502
2.5973e+09, 0.123457, 0.123457, 52.6801, 17.5203
2.6046e+09, -0.333029, -0.00853528, 52.785, 18.0888
2.6119e+09, -0.345679, -0.728395, 37.8931, 4.59769
2.6192e+09, -0.407865, -0.0374943, 35.8856, 8.94461
2.6265e+09, -0.234568, 0.0987654, 38.1319, 12.4531
2.6338e+09, -0.0416095, -0.0635574, 53.2758, 23.8992
2.6411e+09, 0.0534979, 0.0987654, 48.6417, 21.3994
2.6484e+09, 0.0246914, 0.135802, 48.27, 16.8763
2.6557e+09, -0.0123457, -0.0123457, 59.0695, 11.5953
2.663e+09, -1.11022e-16, -0.333333, 48.4657, 16.1773
2.6703e+09, 0.0342936, -0.038866, 57.8879, 31.3461
2.6849e+09, -0.079561, 0.0301783, 62.5844, 16.6361
2.6922e+09, 0.037037, 0.00823045, 50.6103, 6.58887
2.6995e+09, 0.0740741, -0.106996, 58.5947, 20.7644
2.7068e+09, -0.555556, 0.115226, 50.9008, 10.6693
2.7141e+09, -1.11022e-16, 0.0123457, 61.5375, 13.4156
2.7214e+09, -1.11022e-16, 0.0123457, 68.3792, 24.3215
2.7287e+09, -0.304527, -0.654321, 58.221, 22.7181
2.736e+09, -0.111111, -0.230453, 67.2194, 21.6185
2.7433e+09, 0.00960219, -0.0864198, 59.2373, 5.98931
2.7506e+09, 0.111111, 0.111111, 57.6268, 11.7907
2.7579e+09, 0.00411523, -0.00411523, 63.8741, 18.3057
2.7652e+09, -0.0137174, 0.0219479, 76.0487, 33.9308
2.7725e+09, 0.00426764, -0.0124981, 101.663, 46.9739
2.7798e+09, 0.00960219, -0.0205761, 91.1153, 39.5497
2.7871e+09, 0.0182899, -0.035208, 91.0526, 42.7267
2.7944e+09, 0.013565, -0.0533455, 97.5603, 51.7958
2.8017e+09, 0.00914495, -0.083219, 100.64, 57.1827
2.809e+09, 0.00274348, -0.112483, 80.3846, 38.8416
2.8163e+09, 0.0329218, -0.105624, 85.7007, 44.4531
2.8236e+09, 0.034446, -0.0976985, 96.1232, 53.9739
2.8309e+09, 0.00320073, -0.0781893, 89.2578, 44.376
2.8382e+09, -0.0150892, -0.0512117, 83.9069, 37.5776
2.8455e+09, -0.00960219, -0.0347508, 94.6166, 46.0443
2.8528e+09, -0.00548697, -0.0182899, 85.2669, 32.3846
2.8601e+09, -0.00548697, -0.0132602, 79.6116, 23.8618
2.8674e+09, -0.00411523, -0.0121933, 81.8991, 24.0314
2.8747e+09, -0.00137174, -0.0134126, 82.6361, 28.175
2.882e+09, -0.00121933, -0.0181375, 78.3176, 26.7101
2.8893e+09, -0.00335315, -0.0217955, 93.6321, 42.9543
2.8966e+09, -0.00274348, -0.0324646, 75.8926, 27.2559
2.9039e+09, 0.000914495, -0.038866, 83.684, 36.9427
2.9112e+09, 0.00563938, -0.0408474, 90.7419, 45.6545
2.9185e+09, 0.00884012, -0.0408474, 89.8993, 36.9587
2.9258e+09, -0.0129553, -0.0237769, 62.8467, 16.7997
2.9331e+09, 0.0288066, -0.0205761, 66.6496, 16.2793
2.9404e+09, 0.0658436, -0.00823045, 55.0935, 11.0762
2.955e+09, 0.0493827, -0.037037, 70.2415, 27.9792
2.9623e+09, 0.0169182, -0.0493827, 62.3773, 19.1398
2.9696e+09, 0.00320073, 0.00365798, 73.0794, 27.572
2.9769e+09, 0.0246914, -0.020881, 77.4198, 35.0427
2.9842e+09, 0.0169182, 0.00914495, 75.3905, 26.8871
2.9915e+09, 0.013565, -0.00746837, 75.5962, 28.4176
2.9988e+09, 0.111111, 0.037037, 62.9509, 20.3448
3.0061e+09, 0.0742265, 0.0737692, 63.2056, 34.0317
3.0134e+09, -0.0987654, -0.111111, 72.3561, 20.0979
3.0207e+09, -0.0164609, 0.0329218, 59.8068, 37.7012
3.028e+09, 0.0246914, -0.0617284, 56.9523, 30.3833
3.0353e+09, 0.0274348, -0.0507545, 64.2556, 40.5397
3.0426e+09, 0.153178, 0.00411523, 65.8486, 22.9842
3.0499e+09, 0.152111, -0.185338, 83.9379, 43.9566
3.0572e+09, -0.00823045, -0.0576132, 57.7905, 14.0819
3.0645e+09, -0.0120408, -0.0534979, 62.659, 26.6127
3.0718e+09, -0.358025, -0.308642, 49.697, 2.61501
3.0791e+09, -0.037037, -0.296296, 66.0375, 23.3757
3.0864e+09, 0.666667, -1.11022e-16, 57.0349, 8.34278
3.0937e+09, 0.111111, 0.0493827, 75.8773, 25.5422
3.101e+09, 0.0205761, -0.0534979, 67.0201, 18.2155
3.1083e+09, 0.000152416, 0.111111, 63.5398, 24.088
3.1156e+09, 0.0128029, -0.0269776, 64.806, 15.2544
3.1229e+09, -0.0617284, 0.0246914, 60.7735, 13.7885
3.1302e+09, 0.00685871, -0.0466392, 53.1257, 1.40534
3.1375e+09, -0.000914495, 0.000457247, 73.3008, 32.9976
3.1448e+09, 0.0126505, -0.0618808, 88.8303, 49.4985
3.1521e+09, 0.00792562, -0.0257583, 89.4006, 42.4518
3.1594e+09, 0.0028959, -0.0275873, 83.3297, 36.9411
3.1667e+09, 0.00182899, -0.0292638, 83.2121, 36.977
3.174e+09, 0.00457247, -0.0333791, 81.1037, 36.247
3.1813e+09, 0.00548697, -0.0342936, 90.9251, 47.1801
3.1886e+09, 0.00640146, -0.0350556, 83.4772, 39.6388
3.1959e+09, 0.00563938, -0.0356653, 88.1177, 44.7663
3.2032e+09, 0.00594422, -0.038866, 88.0538, 45.4517
3.2105e+09, 0.0115836, -0.0423716, 81.7943, 39.3427
3.2178e+09, 0.0137174, -0.0356653, 81.3896, 38.6735
3.2251e+09, 0.00823045, -0.0313977, 91.7755, 47.2985
3.2324e+09, 0.00777321, -0.0342936, 75.9824, 31.8099
3.2397e+09, 0.0173754, -0.0283493, 79.1248, 34.7926
3.247e+09, 0.0210334, -0.0224051, 96.3754, 51.131
3.2543e+09, 0.0128029, -0.0402378, 86.9246, 44.4823
3.2616e+09, 0.0169182, -0.04984, 84.6609, 43.8641
3.2689e+09, 0.0243865, -0.0440482, 107.178, 66.7802
3.2762e+09, 0.0246914, -0.0411523, 85.3298, 44.3177
3.2835e+09, 0.0286542, -0.0381039, 84.9342, 44.0527
3.2908e+09, 0.0286542, -0.0339887, 82.9154, 41.2389
3.2981e+09, 0.0237769, -0.0321597, 94.9974, 52.7871
3.3054e+09, 0.0199665, -0.0330742, 80.501, 37.595
3.3127e+09, 0.0173754, -0.0338363, 91.6429, 49.2313
3.32e+09, 0.0147843, -0.0329218, 80.0115, 37.6471
3.3273e+09, 0.0132602, -0.0330742, 109.246, 66.6733
3.3346e+09, 0.0132602, -0.0315501, 77.9841, 34.6202
3.3419e+09, 0.0114312, -0.0324646, 81.2473, 37.9092
3.3492e+09, 0.00853528, -0.0327694, 92.0547, 48.0816
3.3565e+09, 0.00853528, -0.0332266, 88.8239, 45.7703
3.3638e+09, 0.00960219, -0.0338363, 81.2202, 37.6937
3.3711e+09, 0.0086877, -0.0338363, 79.9402, 36.7944
3.3784e+09, 0.00777321, -0.035208, 89.0694, 46.084
3.3857e+09, 0.00716354, -0.0339887, 81.704, 38.2758
3.393e+09, 0.00655388, -0.0298735, 97.2384, 53.0522
3.4003e+09, 0.00198141, -0.0294162, 95.4848, 50.8867
3.4076e+09, 0.000457247, -0.0306356, 78.7875, 33.708
3.4149e+09, 0.00624905, -0.0323121, 89.3101, 45.834
3.4222e+09, 0.0126505, -0.0368846, 81.7159, 39.3769
3.4295e+09, 0.0155464, -0.035208, 81.1553, 38.8604
3.4368e+09, 0.0137174, -0.0324646, 77.9938, 35.4072
3.4441e+09, 0.0118884, -0.0338363, 85.9173, 42.6252
3.4514e+09, 0.0124981, -0.0332266, 79.5199, 36.4724
3.4587e+09, 0.0112788, -0.0303307, 88.6944, 45.2543
