name, TX Frontend Calibration
serial, F5942E
timestamp, 1454422232
version, 0, 1
DATA STARTS HERE
lo_frequency, correction_real, correction_imag, measured, delta
9.69402e+08, -0.00259107, 0.00106691, -69.236, 14.4599
9.76697e+08, -1.11022e-16, -1.11022e-16, -76.919, 24.609
9.83999e+08, -1.30104e-18, -0.00274348, -68.3058, 11.5705
9.913e+08, -0.00137174, 0.00137174, -71.4196, 17.872
9.98602e+08, -0.000152416, -0.000152416, -80.9102, 33.6209
1.0059e+09, -0.00548697, -1.30104e-18, -70.4379, 13.7845
1.0132e+09, -0.00502972, 0.000457247, -70.7526, 20.9028
1.0205e+09, -0.000304832, -0.000152416, -66.2357, 14.6798
1.0278e+09, -0.000457247, -0.000457247, -72.6169, 19.1175
1.0351e+09, -0.00137174, -1.10589e-16, -73.6823, 17.3523
1.0424e+09, -1.73472e-18, -0.00411523, -69.9216, 2.76023
1.0497e+09, -0.00274348, -1.10589e-16, -80.6759, 23.754
1.057e+09, -0.00274348, 0.00411523, -78.7287, 26.5563
1.0643e+09, -0.00304832, -0.00655388, -83.8975, 32.7756
1.0716e+09, -0.00335315, -0.00624905, -86.3102, 31.9555
1.0789e+09, -0.0028959, -0.00609663, -101.357, 43.9287
1.0862e+09, -0.00457247, -0.00548697, -99.5968, 39.4531
1.0935e+09, -0.00502972, 0.000609663, -99.1206, 33.1659
1.1008e+09, -0.00365798, 0.00518214, -95.4761, 31.2189
1.1081e+09, -0.00807804, 0.00914495, -93.8716, 36.3911
1.1154e+09, -0.0141747, 0.0141747, -90.3549, 34.5639
1.1227e+09, -0.0269776, 0.0987654, -95.7975, 39.3711
1.13e+09, -0.0118884, 0.00594422, -94.0026, 42.0736
1.1373e+09, -0.0112788, 0.00426764, -89.8808, 42.0243
1.1446e+09, -0.0123457, -1.12649e-16, -60.7642, 17.197
1.1519e+09, -0.00320073, -0.00365798, -63.1321, 15.8446
1.1592e+09, -0.0131078, 0.000457247, -74.0145, 21.9235
1.1665e+09, -0.00594422, -0.00228624, -66.1066, 22.2277
1.1738e+09, -0.00320073, -0.00365798, -65.2287, 12.6253
1.1811e+09, -0.00274348, -0.00137174, -67.0037, 12.3809
1.1884e+09, -0.00548697, -0.00685871, -66.4438, 12.5887
1.1957e+09, -0.00411523, -0.00411523, -70.3899, 15.1999
1.203e+09, 0, -0.0123457, -68.3635, 6.74312
1.2103e+09, -0.00274348, -0.00274348, -71.934, 18.4003
1.2176e+09, -0.000914495, -0.000914495, -69.9911, 9.50979
1.2249e+09, -0.000457247, -0.00411523, -74.5813, 25.5278
1.2322e+09, -0.000457247, 0.00137174, -69.861, 14.8191
1.2468e+09, 0.00411523, -0.00411523, -84.9039, 36.6959
1.2541e+09, -0.00685871, -1.12323e-16, -96.918, 45.7784
1.2614e+09, -0.0100594, -0.00640146, -65.657, 15.3414
1.2687e+09, -0.00777321, 0.000457247, -70.1436, 11.7528
1.276e+09, -0.0141747, -0.00502972, -56.9653, 6.46413
1.2833e+09, -0.00685871, -0.00411523, -69.0292, 17.4663
1.2906e+09, -0.00502972, -0.00640146, -62.8295, 17.1216
1.2979e+09, -0.00685871, -0.00548697, -74.6214, 31.8761
1.3052e+09, -1.11022e-16, -1.11022e-16, -62.3881, 16.829
1.3125e+09, -0.00731596, -0.00365798, -65.4623, 24.1652
1.3198e+09, -0.00274348, -0.00548697, -62.2078, 19.0849
1.3271e+09, -0.00914495, -0.00502972, -82.4538, 34.5338
1.3344e+09, -0.00548697, -0.00259107, -67.4841, 22.0843
1.3417e+09, -0.00548697, -0.00640146, -67.5511, 22.084
1.349e+09, -0.00411523, -0.00685871, -70.3631, 23.865
1.3563e+09, -0.00640146, -0.00320073, -73.1127, 27.8688
1.3636e+09, -0.00944978, 0.00365798, -76.7599, 28.914
1.3709e+09, -0.0109739, 0.00274348, -69.0974, 17.979
1.3782e+09, -0.00685871, 0.00137174, -65.3025, 18.5333
1.3855e+09, -0.00548697, -0.00137174, -65.5798, 22.0305
1.3928e+09, -0.00472489, -0.000304832, -68.4017, 22.0645
1.4001e+09, -0.00914495, -0.00365798, -73.8596, 25.3248
1.4074e+09, -0.0109739, -0.00274348, -63.8627, 16.5554
1.4147e+09, -0.00411523, 0.00411523, -68.9499, 20.7721
1.422e+09, -0.00426764, -0.000762079, -71.9897, 26.4687
1.4293e+09, -0.00548697, -0.00365798, -71.0892, 21.3121
1.4366e+09, -0.00548697, -0.00228624, -77.1945, 29.9142
1.4439e+09, -0.00548697, -0.00137174, -69.1459, 22.0798
1.4512e+09, -0.00929736, -0.00396281, -64.2823, 19.437
1.4585e+09, -0.00777321, -0.00274348, -70.3114, 24.1715
1.4658e+09, -0.00914495, -0.00182899, -77.0236, 30.92
1.4731e+09, -0.0114312, 0.00152416, -75.7863, 32.471
1.4804e+09, -0.0086877, -0.00274348, -81.8704, 35.3957
1.4877e+09, -0.00792562, -0.00320073, -83.676, 36.8953
1.495e+09, -0.00853528, -0.00259107, -83.624, 35.5514
1.5023e+09, -0.00777321, -0.00228624, -85.6409, 35.2868
1.5096e+09, -0.00746837, -0.00243865, -80.0578, 28.7827
1.5169e+09, -0.00685871, -0.00274348, -86.5243, 33.2029
1.5242e+09, -0.00594422, -0.00259107, -102.126, 45.1274
1.5315e+09, -0.00442006, -0.00472489, -99.7092, 36.9051
1.5388e+09, -0.00609663, -0.00838287, -106.54, 44.3577
1.5461e+09, -0.0100594, -0.00640146, -102.284, 45.1952
1.5534e+09, -0.00960219, -0.00411523, -87.7087, 34.8022
1.5607e+09, -0.00899253, -0.00381039, -118.903, 68.2401
1.568e+09, -0.0086877, -0.00381039, -85.666, 36.5303
1.5753e+09, -0.00792562, -0.00411523, -86.9493, 38.1492
1.5826e+09, -0.00746837, -0.00411523, -83.1956, 35.098
1.5899e+09, -0.00640146, -0.00457247, -88.6453, 41.1572
1.5972e+09, -0.00731596, -0.000304832, -71.1721, 28.7037
1.6045e+09, 0, 0, -64.5221, 14.7962
1.6118e+09, -0.00396281, -0.00426764, -74.045, 21.1473
1.6191e+09, -0.00411523, -0.00685871, -73.2867, 18.5244
1.6264e+09, -0.00777321, -0.00274348, -66.0893, 16.3763
1.6337e+09, -0.00411523, 0.00411523, -62.0208, 9.26164
1.641e+09, -1.12757e-16, -1.12757e-16, -83.2666, 34.5846
1.6483e+09, -0.00228624, -0.00381039, -74.4821, 18.8824
1.6556e+09, -0.00274348, -0.00243865, -76.7124, 22.8702
1.6629e+09, -0.00487731, 0.000762079, -68.8624, 19.9228
1.6702e+09, -0.00411523, -1.12757e-16, -72.0989, 22.1236
1.6775e+09, -0.00487731, -0.00121933, -72.055, 19.8165
1.6848e+09, -0.00731596, 0.00457247, -63.7803, 11.1923
1.6921e+09, -1.11022e-16, -1.11022e-16, -63.9679, 15.5785
1.6994e+09, -0.00914495, -0.00228624, -67.6863, 17.4754
1.7067e+09, -0.00823045, -0.000152416, -72.3622, 23.1948
1.714e+09, -0.00807804, -0.00121933, -78.7474, 27.5497
1.7213e+09, -0.00365798, -1.1048e-16, -64.339, 18.8698
1.7286e+09, -0.00502972, -0.00457247, -62.5056, 10.5883
1.7359e+09, 0.000152416, 5.42101e-20, -55.2421, 7.55214
1.7432e+09, -0.000914495, 0.000457247, -62.2376, 12.1876
1.7505e+09, -0.0109739, -1.30104e-18, -64.6308, 16.4804
1.7578e+09, -0.00823045, -0.00274348, -65.7735, 22.8292
1.7651e+09, -0.00762079, -0.00152416, -68.1834, 21.9197
1.7724e+09, -0.00823045, -0.00411523, -64.5926, 17.5698
1.7797e+09, -0.00823045, -0.00823045, -61.0264, 19.0038
1.787e+09, -0.00823045, -1.73472e-18, -72.2166, 25.476
1.7943e+09, -0.00823045, -0.00411523, -62.1858, 17.6871
1.8016e+09, -0.00640146, -0.00182899, -72.7741, 27.6354
1.8089e+09, -0.00701113, 0.00106691, -64.2036, 15.1732
1.8162e+09, -0.00548697, -0.00274348, -68.2874, 24.871
1.8235e+09, -0.00777321, -1.19262e-18, -65.0088, 16.9585
1.8308e+09, -0.00685871, 0.00274348, -61.6766, 13.9844
1.8381e+09, -0.00274348, -0.00274348, -71.7951, 27.1974
1.8454e+09, -0.00548697, -1.30104e-18, -66.5658, 15.703
1.8527e+09, -0.00640146, 0.00320073, -70.7844, 24.9146
1.86e+09, -0.00274348, -0.00274348, -102.3, 45.5517
1.8673e+09, -0.00777321, -0.00304832, -69.4161, 20.8847
1.8746e+09, -0.00274348, -0.00274348, -72.612, 26.6331
1.8819e+09, -0.00137174, 0.00137174, -61.4108, 10.9219
1.8892e+09, -0.00823045, -0.00548697, -82.1122, 31.7024
1.8965e+09, -0.00594422, 0.000152416, -69.6175, 21.6833
1.9038e+09, -0.00563938, -0.00259107, -71.6729, 21.2592
1.9111e+09, -0.00640146, -0.00137174, -81.5487, 35.3328
1.9184e+09, -0.00640146, -0.00137174, -79.517, 31.3098
1.9257e+09, -0.00640146, -0.00228624, -85.36, 37.4175
1.933e+09, -0.00670629, -0.00167657, -86.1895, 37.417
1.9403e+09, -0.00640146, -0.00182899, -85.6991, 35.5986
1.9476e+09, -0.00670629, -0.00259107, -93.3882, 41.5901
1.9549e+09, -0.00701113, -0.00213382, -94.1677, 41.0909
1.9622e+09, -0.00792562, -0.00274348, -85.848, 30.4504
1.9695e+09, -0.0086877, -0.00228624, -96.2445, 38.7539
1.9768e+09, -0.0100594, -0.000914495, -93.9581, 34.8296
1.9841e+09, -0.00746837, -0.000914495, -93.2335, 34.2408
1.9914e+09, -0.00746837, -0.00198141, -95.8049, 39.9976
1.9987e+09, -0.00685871, -0.00274348, -96.6766, 43.6896
2.006e+09, -0.00746837, -0.00198141, -100.718, 49.2322
2.0133e+09, -0.00823045, -0.00167657, -80.6505, 31.0645
2.0206e+09, -0.00762079, -0.00182899, -85.0873, 36.5882
2.0279e+09, -0.00777321, -0.00137174, -84.6719, 37.773
2.0352e+09, -0.00792562, -0.000304832, -86.6325, 40.6301
2.0425e+09, -0.00792562, -0.000304832, -92.4757, 47.3462
2.0498e+09, -1.12649e-16, -0.00914495, -73.3831, 24.4771
2.0571e+09, -0.00823045, 0.00823045, -58.0027, 11.5987
2.0644e+09, -0.00548697, -1.12323e-16, -69.4378, 27.6403
2.0717e+09, -0.0109739, 0.00137174, -67.6783, 27.5969
2.079e+09, -0.00823045, -0.00411523, -66.893, 20.8117
2.0863e+09, -0.0123457, 0.00320073, -63.9627, 19.9362
2.0936e+09, -0.0086877, -0.000914495, -63.0178, 15.7439
2.1009e+09, -0.00777321, 0.000457247, -60.45, 14.0108
2.1082e+09, -0.00823045, -1.12757e-16, -81.1197, 38.1063
2.1155e+09, -0.011736, -0.000762079, -67.8654, 20.4121
2.1228e+09, -0.0141747, -0.000457247, -63.0939, 16.3898
2.1301e+09, -0.0123457, 0.00411523, -62.2449, 15.7067
2.1374e+09, -0.0192044, -0.00320073, -71.6936, 27.3138
2.1447e+09, -0.0129553, 0.00426764, -62.5117, 12.9589
2.152e+09, -0.0246914, -0.0123457, -66.4478, 19.9297
2.1593e+09, -0.0219479, 0.0178326, -70.8962, 25.059
2.1666e+09, -0.0210334, -0.0132602, -67.8705, 20.2211
2.1739e+09, -0.0246914, 0.0123457, -61.3134, 15.0272
2.1812e+09, -0.00365798, 0.000457247, -72.9037, 25.0336
2.1885e+09, -0.0123457, -0.0137174, -71.2925, 27.4487
2.1958e+09, -0.00853528, -0.00442006, -67.7154, 17.1349
2.2031e+09, -0.0202713, -0.0120408, -76.3614, 28.1304
2.2104e+09, -0.00548697, -0.00685871, -71.8045, 22.7533
2.2177e+09, -0.00274348, -0.00685871, -65.3058, 19.4117
2.225e+09, -0.0155464, -0.00502972, -71.2413, 29.448
2.2323e+09, -0.0132602, -0.0114312, -69.8745, 27.5804
2.2396e+09, -1.11022e-16, -1.11022e-16, -57.9896, 17.9006
2.2469e+09, -0.0109739, -0.0109739, -67.0667, 25.119
2.2542e+09, -0.00411523, -0.00823045, -62.47, 17.4889
2.2615e+09, 0.00655388, -0.00670629, -82.6575, 32.104
2.2688e+09, 0.0164609, -1.12757e-16, -67.659, 24.136
2.2761e+09, 0.0109739, 0.00411523, -65.8396, 19.287
2.2834e+09, -0.00411523, 0.00411523, -65.1372, 16.433
2.2907e+09, -1.10589e-16, 0.0123457, -69.5829, 27.1917
2.298e+09, -0.0164609, 0.0164609, -71.1663, 21.7679
2.3053e+09, -0.0233196, -0.0150892, -57.7125, 11.2866
2.3126e+09, -0.0114312, 0.0100594, -67.9141, 20.2791
2.3199e+09, -0.0137174, -0.00411523, -66.606, 19.5849
2.3272e+09, -0.0123457, -1.73472e-18, -72.2886, 25.6979
2.3345e+09, -0.00502972, -0.00228624, -63.5493, 21.0365
2.3418e+09, 0.00152416, 0.0114312, -68.6252, 20.4517
2.3491e+09, -0.00685871, -0.00411523, -88.4791, 44.5764
2.3564e+09, -0.00701113, -0.00381039, -84.119, 39.0211
2.3637e+09, -0.00670629, -0.00396281, -73.4716, 26.587
2.371e+09, -0.00640146, -0.00365798, -87.0639, 38.6783
2.3783e+09, -0.00624905, -0.00457247, -89.6532, 38.7687
2.3856e+09, -0.00624905, -0.00457247, -89.3965, 35.384
2.3929e+09, -0.00685871, -0.00685871, -92.1659, 33.426
2.4002e+09, -0.00929736, -0.000762079, -101.263, 35.4132
2.4075e+09, -0.00563938, -0.00274348, -92.8881, 32.7329
2.4148e+09, -0.00518214, -0.00411523, -95.3504, 40.8282
2.4221e+09, -0.00548697, -0.00396281, -95.1682, 43.9479
2.4294e+09, -0.00655388, -0.00274348, -81.9789, 33.3332
2.4367e+09, -0.00701113, -0.00304832, -91.6252, 45.6605
2.444e+09, -0.00777321, -0.00365798, -83.0059, 38.3923
2.4513e+09, -0.00792562, -0.00381039, -81.4206, 38.4975
2.4586e+09, -0.00838287, -0.00396281, -81.7176, 39.6512
2.4659e+09, -0.00792562, -0.00411523, -99.3498, 58.3253
2.4732e+09, -0.00823045, -0.00411523, -92.236, 45.031
2.4805e+09, -0.00502972, -0.011736, -81.0377, 39.7466
2.4878e+09, 0.00365798, -0.0155464, -70.9469, 22.13
2.4951e+09, -0.00457247, -0.00411523, -66.1617, 10.1741
2.5097e+09, -0.00152416, -0.00121933, -72.1173, 21.6338
2.517e+09, -1.11022e-16, -1.11022e-16, -63.5258, 15.4907
2.5243e+09, -0.00716354, -0.00762079, -60.2699, 12.9714
2.5316e+09, -0.0111264, -0.00990703, -62.4888, 26.597
2.5389e+09, -0.0150892, -1.30104e-18, -67.0192, 17.0219
2.5462e+09, -1.11022e-16, -1.11022e-16, -67.2873, 17.6059
2.5535e+09, -0.00274348, -0.00685871, -66.8657, 11.9405
2.5608e+09, -1.11022e-16, -1.11022e-16, -65.4587, 23.9125
2.5681e+09, -0.0164609, -0.00411523, -69.4169, 25.6191
2.5754e+09, 4.33681e-19, -0.0137174, -74.949, 19.147
2.5827e+09, -0.0123457, -0.0123457, -80.0201, 34.945
2.59e+09, -0.00411523, -1.12757e-16, -78.2605, 25.1732
2.5973e+09, -0.0219479, -0.0178326, -74.7044, 19.9127
2.6046e+09, -0.00365798, -0.00320073, -65.1831, 17.8424
2.6119e+09, 0.106996, 0.00823045, -75.2337, 29.7768
2.6192e+09, 0.0246914, -0.0246914, -77.2708, 26.9258
2.6265e+09, 0.147996, -0.13565, -72.9195, 25.1966
2.6338e+09, -0.00823045, -0.00365798, -72.1495, 32.3856
2.6411e+09, -0.0201189, -0.00640146, -69.7377, 24.9587
2.6484e+09, -0.0106691, -0.02713, -71.2369, 30.363
2.6557e+09, -0.00426764, -0.00823045, -66.6624, 28.2708
2.663e+09, -0.0219479, -0.00685871, -68.2031, 24.2035
2.6703e+09, -0.00274348, -0.00548697, -68.9494, 26.7188
2.6776e+09, -0.0210334, -0.0201189, -62.7736, 24.6182
2.6849e+09, -0.0219479, -0.0219479, -65.5661, 27.4296
2.6922e+09, -0.00792562, -0.00838287, -59.5559, 25.5803
2.6995e+09, -0.0178326, -0.00685871, -69.4294, 31.6602
2.7068e+09, -0.212315, 0.00335315, -76.7071, 40.8707
2.7141e+09, -0.193568, -0.0414571, -64.7591, 23.0483
2.7214e+09, -0.000914495, -0.0333791, -77.3909, 36.3832
2.7287e+09, -0.0137174, -0.0466392, -65.3063, 15.7255
2.736e+09, -0.048011, -0.0509069, -70.0674, 23.1848
2.7433e+09, -0.00365798, -0.0242341, -75.1693, 33.8436
2.7579e+09, -0.00274348, -0.0246914, -79.4135, 41.075
2.7652e+09, -0.00731596, -0.0251486, -68.4404, 32.2754
2.7725e+09, -0.000457247, -0.0246914, -87.2728, 50.1968
2.7798e+09, 0.00243865, -0.0272824, -91.5928, 53.2207
2.7871e+09, 0.00548697, -0.0324646, -85.4295, 45.648
2.7944e+09, 0.0134126, -0.0448102, -94.0652, 53.9733
2.8017e+09, 0.0205761, -0.0663009, -100.128, 59.9574
2.809e+09, 0.0242341, -0.092364, -93.1646, 51.5524
2.8163e+09, 0.0355129, -0.0966316, -95.3846, 50.3077
2.8236e+09, 0.0548697, -0.0411523, -104.905, 51.1921
2.8309e+09, -0.0492303, 0.0656912, -95.342, 47.4919
2.8382e+09, -0.0278921, 0.00182899, -103.571, 53.0002
2.8455e+09, -0.0259107, -0.017223, -97.8032, 52.906
2.8528e+09, -0.0210334, -0.0205761, -90.6299, 48.1335
2.8601e+09, -0.0167657, -0.0199665, -84.9465, 43.6922
2.8674e+09, -0.0152416, -0.0188996, -89.6626, 49.2075
2.8747e+09, -0.0137174, -0.0173754, -84.4282, 44.3565
2.882e+09, -0.0149367, -0.0163085, -83.7129, 44.175
2.8893e+09, -0.0134126, -0.0152416, -79.6789, 40.3608
2.8966e+09, -0.0140223, -0.0146319, -83.5737, 44.719
2.9039e+09, -0.0140223, -0.0140223, -79.2268, 41.2019
2.9112e+09, -0.0134126, -0.0138698, -76.8277, 39.3904
2.9185e+09, -0.0105167, -0.0146319, -79.7089, 44.6479
2.9258e+09, -0.0434385, -0.0361225, -84.1824, 44.6577
2.9331e+09, -0.0109739, -0.0260631, -87.1707, 46.4974
2.9404e+09, -0.00960219, -0.0274348, -67.9716, 24.1358
2.9477e+09, -0.00502972, -0.0173754, -75.6759, 28.9955
2.955e+09, -0.00594422, -0.0141747, -71.9531, 28.6893
2.9623e+09, -0.00823045, -0.0205761, -69.4612, 21.4125
2.9696e+09, -0.0123457, 0, -62.0906, 4.32019
2.9769e+09, -0.00411523, -0.00777321, -75.0889, 23.477
2.9842e+09, -0.00274348, -0.0150892, -95.1127, 45.6436
2.9915e+09, -0.00777321, -0.0210334, -70.5865, 18.3532
2.9988e+09, -0.00274348, 0.00137174, -69.1383, 18.9159
3.0061e+09, -0.046182, 0.0731596, -72.3976, 36.2966
3.0134e+09, 0.0356653, -0.0754458, -73.0783, 38.8182
3.0207e+09, -0.0246914, 0.048011, -73.08, 32.787
3.028e+09, -0.00624905, -0.00487731, -67.6448, 12.7406
3.0353e+09, -0.00685871, -0.00701113, -67.4548, 34.2251
3.0426e+09, 0.00685871, -0.00548697, -69.2749, 19.0858
3.0499e+09, 0.00411523, 0.00411523, -68.7838, 19.0745
3.0572e+09, -0.111111, 0.111111, -63.0657, 13.1989
3.0645e+09, -0.0204237, -0.00838287, -68.6894, 31.5168
3.0718e+09, -0.00899253, -0.0115836, -79.3814, 33.1006
3.0791e+09, -0.00823045, -0.0210334, -70.2536, 19.3846
3.0864e+09, -1.10589e-16, -0.113855, -53.0528, 4.12399
3.0937e+09, -0.0111264, 0.000762079, -71.009, 20.2264
3.101e+09, -0.00411523, -0.0288066, -56.5075, 10.4572
3.1083e+09, -0.0342936, 0.00137174, -81.8434, 36.0257
3.1156e+09, -0.0166133, -0.0123457, -75.7804, 38.092
3.1229e+09, -0.0182899, -0.00502972, -72.7043, 29.0094
3.1302e+09, -0.00944978, -0.013565, -67.3925, 22.8574
3.1375e+09, -0.0123457, -0.0123457, -70.9155, 28.6309
3.1448e+09, -0.0147843, -0.015394, -69.6998, 30.832
3.1521e+09, -0.0123457, -0.0109739, -79.4561, 42.8349
3.1594e+09, -0.0128029, -0.0100594, -92.7265, 54.9348
3.1667e+09, -0.0137174, -0.0103643, -75.4285, 37.2147
3.174e+09, -0.0147843, -0.0114312, -78.4076, 40.091
3.1813e+09, -0.0160037, -0.0132602, -81.8943, 43.4369
3.1886e+09, -0.0173754, -0.015394, -90.2706, 51.5125
3.1959e+09, -0.0182899, -0.0173754, -85.9496, 46.545
3.2032e+09, -0.0213382, -0.0193568, -98.9329, 59.0997
3.2105e+09, -0.0245389, -0.0204237, -100.245, 59.2797
3.2178e+09, -0.0278921, -0.0205761, -99.9698, 57.5859
3.2251e+09, -0.0315501, -0.0201189, -91.7757, 47.5601
3.2324e+09, -0.0382564, -0.0198141, -95.3142, 48.8699
3.2397e+09, -0.0502972, -0.0123457, -97.7826, 48.6346
3.247e+09, -0.044353, 0.011736, -102.408, 50.2812
3.2543e+09, -0.0222527, 0.0102119, -98.8171, 44.0942
3.2616e+09, -0.0176802, 0.00137174, -104.983, 50.9221
3.2689e+09, -0.0163085, -0.0028959, -93.7604, 42.0285
3.2762e+09, -0.0166133, -0.00563938, -98.0997, 48.6394
3.2835e+09, -0.0166133, -0.00716354, -92.0319, 44.6971
3.2908e+09, -0.0164609, -0.00777321, -97.9521, 52.1294
3.2981e+09, -0.0166133, -0.00853528, -85.2674, 40.4976
3.3054e+09, -0.0160037, -0.00884012, -88.9443, 45.4513
3.3127e+09, -0.0156988, -0.00990703, -86.1679, 43.5188
3.32e+09, -0.015394, -0.00990703, -86.516, 44.7888
3.3273e+09, -0.0152416, -0.0103643, -84.8562, 43.9106
3.3346e+09, -0.0155464, -0.0109739, -80.4366, 39.9562
3.3419e+09, -0.015394, -0.0115836, -77.137, 37.2284
3.3492e+09, -0.0147843, -0.0121933, -82.4907, 43.3305
3.3565e+09, -0.0149367, -0.0128029, -97.8331, 59.0008
3.3638e+09, -0.0147843, -0.0134126, -85.6469, 47.3685
3.3711e+09, -0.0143271, -0.013565, -82.9718, 44.9801
3.3784e+09, -0.0143271, -0.0143271, -77.2476, 39.6196
3.3857e+09, -0.0143271, -0.0144795, -82.1719, 44.9309
3.393e+09, -0.0149367, -0.0147843, -85.3408, 48.3568
3.4003e+09, -0.0152416, -0.0143271, -84.715, 48.0337
3.4076e+09, -0.0150892, -0.0144795, -82.842, 46.6252
